Notes,Year,Year Code,County,County Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,2009,2009,"Columbia County, WI",55021,Other opioids,T40.2,Suppressed,47776,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Columbia County, WI",55021,Methadone,T40.3,Suppressed,47776,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Columbia County, WI",55021,Other synthetic narcotics,T40.4,Suppressed,47776,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Columbia County, WI",55021,Other and unspecified narcotics,T40.6,Suppressed,47776,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Opium,T40.0,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Heroin,T40.1,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Other opioids,T40.2,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Methadone,T40.3,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Other synthetic narcotics,T40.4,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Crawford County, WI",55023,Other and unspecified narcotics,T40.6,Suppressed,14333,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dane County, WI",55025,Opium,T40.0,Suppressed,413862,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dane County, WI",55025,Heroin,T40.1,9,413862,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dane County, WI",55025,Other opioids,T40.2,15,413862,Unreliable,2.03,5.98,0.94,0.13%
,2009,2009,"Dane County, WI",55025,Methadone,T40.3,10,413862,Unreliable,1.16,4.44,0.76,0.09%
,2009,2009,"Dane County, WI",55025,Other synthetic narcotics,T40.4,Suppressed,413862,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dane County, WI",55025,Other and unspecified narcotics,T40.6,Suppressed,413862,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Opium,T40.0,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Heroin,T40.1,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Other opioids,T40.2,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Methadone,T40.3,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Other synthetic narcotics,T40.4,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dodge County, WI",55027,Other and unspecified narcotics,T40.6,Suppressed,76045,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Opium,T40.0,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Heroin,T40.1,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Other opioids,T40.2,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Methadone,T40.3,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Other synthetic narcotics,T40.4,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Door County, WI",55029,Other and unspecified narcotics,T40.6,Suppressed,24726,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Opium,T40.0,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Heroin,T40.1,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Other opioids,T40.2,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Methadone,T40.3,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Other synthetic narcotics,T40.4,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Douglas County, WI",55031,Other and unspecified narcotics,T40.6,Suppressed,37789,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Opium,T40.0,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Heroin,T40.1,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Other opioids,T40.2,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Methadone,T40.3,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Other synthetic narcotics,T40.4,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Dunn County, WI",55033,Other and unspecified narcotics,T40.6,Suppressed,37637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Opium,T40.0,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Heroin,T40.1,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Other opioids,T40.2,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Methadone,T40.3,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Other synthetic narcotics,T40.4,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Eau Claire County, WI",55035,Other and unspecified narcotics,T40.6,Suppressed,84517,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Opium,T40.0,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Heroin,T40.1,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Other opioids,T40.2,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Methadone,T40.3,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Other synthetic narcotics,T40.4,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Florence County, WI",55037,Other and unspecified narcotics,T40.6,Suppressed,4021,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Opium,T40.0,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Heroin,T40.1,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Other opioids,T40.2,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Methadone,T40.3,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Other synthetic narcotics,T40.4,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Fond du Lac County, WI",55039,Other and unspecified narcotics,T40.6,Suppressed,86568,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Opium,T40.0,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Heroin,T40.1,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Other opioids,T40.2,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Methadone,T40.3,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Other synthetic narcotics,T40.4,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Forest County, WI",55041,Other and unspecified narcotics,T40.6,Suppressed,8138,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Opium,T40.0,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Heroin,T40.1,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Other opioids,T40.2,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Methadone,T40.3,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Other synthetic narcotics,T40.4,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Grant County, WI",55043,Other and unspecified narcotics,T40.6,Suppressed,43881,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Opium,T40.0,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Heroin,T40.1,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Other opioids,T40.2,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Methadone,T40.3,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Other synthetic narcotics,T40.4,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green County, WI",55045,Other and unspecified narcotics,T40.6,Suppressed,30813,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Opium,T40.0,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Heroin,T40.1,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Other opioids,T40.2,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Methadone,T40.3,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Other synthetic narcotics,T40.4,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Green Lake County, WI",55047,Other and unspecified narcotics,T40.6,Suppressed,16182,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Opium,T40.0,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Heroin,T40.1,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Other opioids,T40.2,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Methadone,T40.3,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Other synthetic narcotics,T40.4,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iowa County, WI",55049,Other and unspecified narcotics,T40.6,Suppressed,19645,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Opium,T40.0,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Heroin,T40.1,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Other opioids,T40.2,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Methadone,T40.3,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Other synthetic narcotics,T40.4,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Iron County, WI",55051,Other and unspecified narcotics,T40.6,Suppressed,5386,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Opium,T40.0,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Heroin,T40.1,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Other opioids,T40.2,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Methadone,T40.3,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Other synthetic narcotics,T40.4,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jackson County, WI",55053,Other and unspecified narcotics,T40.6,Suppressed,17309,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Opium,T40.0,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Heroin,T40.1,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Other opioids,T40.2,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Methadone,T40.3,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Other synthetic narcotics,T40.4,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Jefferson County, WI",55055,Other and unspecified narcotics,T40.6,Suppressed,70406,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Opium,T40.0,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Heroin,T40.1,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Other opioids,T40.2,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Methadone,T40.3,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Other synthetic narcotics,T40.4,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Juneau County, WI",55057,Other and unspecified narcotics,T40.6,Suppressed,23098,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kenosha County, WI",55059,Opium,T40.0,Suppressed,137793,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kenosha County, WI",55059,Heroin,T40.1,Suppressed,137793,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kenosha County, WI",55059,Other opioids,T40.2,15,137793,Unreliable,6.09,17.95,2.81,0.13%
,2009,2009,"Kenosha County, WI",55059,Methadone,T40.3,Suppressed,137793,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kenosha County, WI",55059,Other synthetic narcotics,T40.4,Suppressed,137793,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kenosha County, WI",55059,Other and unspecified narcotics,T40.6,Suppressed,137793,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Opium,T40.0,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Heroin,T40.1,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Other opioids,T40.2,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Methadone,T40.3,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Other synthetic narcotics,T40.4,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Kewaunee County, WI",55061,Other and unspecified narcotics,T40.6,Suppressed,17399,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Opium,T40.0,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Heroin,T40.1,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Other opioids,T40.2,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Methadone,T40.3,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Other synthetic narcotics,T40.4,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"La Crosse County, WI",55063,Other and unspecified narcotics,T40.6,Suppressed,98144,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Opium,T40.0,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Heroin,T40.1,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Other opioids,T40.2,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Methadone,T40.3,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Other synthetic narcotics,T40.4,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lafayette County, WI",55065,Other and unspecified narcotics,T40.6,Suppressed,14019,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Opium,T40.0,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Heroin,T40.1,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Other opioids,T40.2,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Methadone,T40.3,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Other synthetic narcotics,T40.4,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Langlade County, WI",55067,Other and unspecified narcotics,T40.6,Suppressed,17391,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Opium,T40.0,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Heroin,T40.1,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Other opioids,T40.2,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Methadone,T40.3,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Other synthetic narcotics,T40.4,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
,2009,2009,"Lincoln County, WI",55069,Other and unspecified narcotics,T40.6,Suppressed,25035,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
